,type,name,continent,iso_country,iso_region,iata_code,coordinates
48899,medium_airport,Majeed Bin Abdulaziz Airport,AS,SA,SA-03,ULH,"26.48, 38.1288888889"
48902,medium_airport,Kotlas Airport,EU,RU,RU-ARK,KSZ,"61.235801696777344, 46.6974983215332"
48906,large_airport,Pulkovo Airport,EU,RU,RU-SPE,LED,"59.80030059814453, 30.262500762939453"
48907,medium_airport,Pushkin Airport,EU,RU,RU-SPE,,"59.685001, 30.338301"
48908,medium_airport,Siversky Air Base,EU,RU,RU-LEN,,"59.3567008972168, 30.036699295043945"
48912,medium_airport,Murmansk Airport,EU,RU,RU-MUR,MMK,"68.78170013427734, 32.75080108642578"
48920,medium_airport,Staraya Russa Air Base,EU,RU,RU-NGR,,"57.961399, 31.384399"
48921,medium_airport,Velikiye Luki Airport,EU,RU,RU-PSK,VLU,"56.381099700927734, 30.60810089111328"
48922,medium_airport,Pskov Airport,EU,RU,RU-PSK,PKV,"57.78390121459961, 28.395599365234375"
48924,medium_airport,Petrozavodsk Airport,EU,RU,RU-KR,PES,"61.88520050048828, 34.154701232910156"
48926,medium_airport,Peski Airport,EU,RU,RU-KR,,"61.83194351196289, 34.295555114746094"
48928,medium_airport,Sortavala Airport,EU,RU,RU-KR,,"61.73609924316406, 30.673599243164062"
48937,medium_airport,Vologda Airport,EU,RU,RU-VLG,VGD,"59.282501220703125, 39.944400787353516"
48939,medium_airport,Brest Airport,EU,BY,BY-BR,BQT,"52.108299, 23.8981"
48942,medium_airport,Gomel Airport,EU,BY,BY-HO,GME,"52.527000427246094, 31.016700744628906"
48944,medium_airport,Vitebsk Vostochny Airport,EU,BY,BY-VI,VTB,"55.126499176025, 30.349599838257"
48945,medium_airport,Khrabrovo Airport,EU,RU,RU-KGD,KGD,"54.88999938964844, 20.592599868774414"
48947,medium_airport,Baranavichi Air Base,EU,BY,BY-BR,,"53.099998474121094, 26.049999237060547"
48949,medium_airport,Hrodna Airport,EU,BY,BY-HR,GNA,"53.60200119018555, 24.053800582885742"
48952,large_airport,Minsk National Airport,EU,BY,BY-MI,MSQ,"53.882499694824, 28.030700683594"
48953,medium_airport,Babruisk Air Base,EU,BY,BY-MA,,"53.105, 29.205"
48956,medium_airport,Mogilev Airport,EU,BY,BY-MA,MVQ,"53.954898834228516, 30.09510040283203"
48957,medium_airport,Abakan Airport,AS,RU,RU-KK,ABA,"53.7400016784668, 91.38500213623047"
48960,medium_airport,Barnaul Airport,AS,RU,RU-ALT,BAX,"53.363800048828125, 83.53849792480469"
48962,medium_airport,Gorno-Altaysk Airport,AS,RU,RU-AL,RGK,"51.9667015076, 85.8332977295"
48967,medium_airport,Novosibirsk North Airport,AS,RU,RU-NVS,,"55.09170150756836, 82.90670013427734"
48969,medium_airport,Kemerovo Airport,AS,RU,RU-KEM,KEJ,"55.27009963989258, 86.1072006225586"
48974,medium_airport,Baykit Airport,AS,RU,RU-KYA,,"61.676700592041016, 96.3550033569336"
48975,medium_airport,Yeniseysk Airport,AS,RU,RU-KYA,EIE,"58.47420120239258, 92.11250305175781"
48977,medium_airport,Podkamennaya Tunguska Airport,EU,RU,RU-KYA,TGP,"61.589699, 89.994003"
48978,medium_airport,Severo-Eniseysk Airport,AS,RU,RU-KYA,,"60.37329864501953, 93.01170349121094"
48980,medium_airport,Vanavara Airport,AS,RU,RU-KYA,,"60.35969924926758, 102.3239974975586"
48984,large_airport,Yemelyanovo Airport,EU,RU,RU-KYA,KJA,"56.172901, 92.493301"
48985,medium_airport,Cheremshanka Airport,AS,RU,RU-KYA,,"56.176998138399995, 92.5400009155"
48986,medium_airport,Sharypovo Airport,AS,RU,RU-KYA,,"55.454914093, 89.1738815308"
48987,medium_airport,Achinsk Airport,AS,RU,RU-KYA,ACS,"56.2682991027832, 90.57080078125"
48988,medium_airport,Kyzyl Airport,AS,RU,RU-TY,KYZ,"51.66939926147461, 94.40059661865234"
48991,medium_airport,Yeltsovka Airport,AS,RU,RU-NVS,,"55.09239959716797, 83.00450134277344"
48992,large_airport,Tolmachevo Airport,AS,RU,RU-NVS,OVB,"55.012599945068, 82.650703430176"
48994,medium_airport,Omsk Central Airport,AS,RU,RU-OMS,OMS,"54.96699905395508, 73.31050109863281"
48995,medium_airport,Omsk Severny Airport,AS,RU,RU-OMS,,"54.9749984741, 73.5550003052"
49001,medium_airport,Strezhevoy Airport,AS,RU,RU-TOM,SWT,"60.709400177, 77.66000366210001"
49002,medium_airport,Bogashevo Airport,AS,RU,RU-TOM,TOF,"56.380298614502, 85.208297729492"
49003,medium_airport,Spichenkovo Airport,EU,RU,RU-KEM,NOZ,"53.811401, 86.877197"
49004,medium_airport,Dikson Airport,AS,RU,RU-KYA,DKS,"73.51780700683594, 80.37966918945312"
49006,medium_airport,Nagurskoye,EU,RU,RU-ARK,,"80.803207, 47.663586"
49008,medium_airport,Khatanga Airport,AS,RU,RU-KYA,HTG,"71.97810363769531, 102.49099731445312"
49010,medium_airport,Svetlogorsk Airport,AS,RU,RU-KYA,,"66.83999633789062, 88.40333557128906"
49011,medium_airport,Igarka Airport,AS,RU,RU-KYA,IAA,"67.43720245361328, 86.62190246582031"
49012,medium_airport,Norilsk-Alykel Airport,AS,RU,RU-KYA,NSK,"69.31109619140625, 87.33219909667969"
49013,medium_airport,Valek Airport,AS,RU,RU-KYA,,"69.39690399169922, 88.35368347167969"
49017,medium_airport,Anapa Vityazevo Airport,EU,RU,RU-KDA,AAQ,"45.002101898193, 37.347301483154"
49018,medium_airport,Yeysk Airport,EU,RU,RU-KDA,EIK,"46.68, 38.21"
49020,medium_airport,Gelendzhik Airport,EU,RU,RU-KDA,GDZ,"44.5820926295, 38.0124807358"
49021,medium_airport,Khanskaya Air Base,EU,RU,RU-AD,,"44.68, 40.035"
49022,medium_airport,Krasnodar Pashkovsky International Airport,EU,RU,RU-KDA,KRR,"45.034698486328, 39.170501708984"
49027,medium_airport,Khankala Air Base,EU,RU,RU-CE,,"43.298099517822266, 45.78409957885742"
49028,medium_airport,Uytash Airport,EU,RU,RU-DA,MCX,"42.81679916381836, 47.65230178833008"
49029,medium_airport,Mineralnyye Vody Airport,EU,RU,RU-STA,MRV,"44.225101470947266, 43.08190155029297"
49030,medium_airport,Nalchik Airport,EU,RU,RU-KB,NAL,"43.512901306152344, 43.636600494384766"
49031,medium_airport,Beslan Airport,EU,RU,RU-SE,OGZ,"43.2051010132, 44.6066017151"
49033,medium_airport,Magas Airport,EU,RU,RU-IN,IGT,"43.322299957300004, 45.0125999451"
49034,medium_airport,Stavropol Shpakovskoye Airport,EU,RU,RU-STA,STW,"45.10919952392578, 42.11280059814453"
49035,medium_airport,Dudinka Airport,AS,RU,RU-KYA,,"69.375, 86.15666961669922"
49040,large_airport,Platov International Airport,EU,RU,RU-ROS,ROV,"47.493888, 39.924722"
49043,medium_airport,Taganrog Yuzhny Airport,EU,RU,RU-ROS,TGK,"47.1983333, 38.8491667"
49046,large_airport,Sochi International Airport,EU,RU,RU-KDA,AER,"43.449902, 39.9566"
49047,medium_airport,Astrakhan Airport,EU,RU,RU-AST,ASF,"46.2832984924, 48.0063018799"
49048,medium_airport,Elista Airport,EU,RU,RU-KL,ESL,"46.3739013671875, 44.33089828491211"
49049,medium_airport,Volgograd International Airport,EU,RU,RU-VGG,VOG,"48.782501220703125, 44.34550094604492"
49135,medium_airport,Jim's Private Airport,,US,US-GA,,"33.59790039, -84.14440155"
49303,medium_airport,Yuma Auxiliary AAF #2,,US,US-AZ,,"32.548984, -114.511383"
49353,large_airport,atl,,US,US-U-A,,"33.137551, -84.375"
49620,medium_airport,Williston Basin International Airport (U.C.),,US,US-ND,,"48.258387, -103.748797"
49787,medium_airport,34S Airport,,US,US-U-A,,"19.145168, -16.875"
50194,medium_airport,Chelyabinsk Balandino Airport,EU,RU,RU-CHE,CEK,"55.305801, 61.5033"
50196,medium_airport,Magnitogorsk International Airport,EU,RU,RU-BA,MQF,"53.39310073852539, 58.755699157714844"
50198,medium_airport,Sabetta International Airport,EU,RU,RU-YAN,SBT,"71.219167, 72.052222"
50199,medium_airport,Salekhard Airport,AS,RU,RU-YAN,SLY,"66.5907974243164, 66.61100006103516"
50211,medium_airport,Berezovo Airport,AS,RU,RU-KHM,EZV,"63.92100143432617, 65.03050231933594"
50212,medium_airport,Khanty Mansiysk Airport,AS,RU,RU-KHM,HMA,"61.028499603271484, 69.08609771728516"
50216,medium_airport,Nyagan Airport,EU,RU,RU-KHM,NYA,"62.110001, 65.614998"
50217,medium_airport,Sovetskiy Airport,AS,RU,RU-KHM,OVS,"61.326622009277344, 63.60191345214844"
50218,medium_airport,Uray Airport,AS,RU,RU-KHM,URJ,"60.10329818725586, 64.82669830322266"
50219,medium_airport,Beloyarskiy Airport,EU,RU,RU-KHM,EYK,"63.686901, 66.698601"
50220,medium_airport,Izhevsk Airport,EU,RU,RU-UD,IJK,"56.82809829711914, 53.45750045776367"
50221,medium_airport,Pobedilovo Airport,EU,RU,RU-KIR,KVX,"58.503299713135, 49.348300933838"
50222,medium_airport,Nadym Airport,AS,RU,RU-YAN,NYM,"65.48090362548828, 72.69889831542969"
50223,medium_airport,Novy Urengoy Airport,AS,RU,RU-YAN,NUX,"66.06939697265625, 76.52030181884766"
50224,medium_airport,Nizhnevartovsk Airport,AS,RU,RU-KHM,NJC,"60.94929885864258, 76.48359680175781"
50228,medium_airport,Bolshoye Savino Airport,EU,RU,RU-PER,PEE,"57.914501190186, 56.021198272705"
50231,medium_airport,Kogalym International Airport,AS,RU,RU-KHM,KGP,"62.190399169921875, 74.53379821777344"
50232,medium_airport,Nefteyugansk Airport,AS,RU,RU-KHM,NFG,"61.108299255371094, 72.6500015258789"
50233,medium_airport,Noyabrsk Airport,AS,RU,RU-YAN,NOJ,"63.18330001831055, 75.2699966430664"
50234,medium_airport,Surgut Airport,AS,RU,RU-KHM,SGC,"61.34370040893555, 73.40180206298828"
50236,medium_airport,Uktus Airport,AS,RU,RU-SVE,,"56.701698303222656, 60.790000915527344"
50238,large_airport,Koltsovo Airport,AS,RU,RU-SVE,SVX,"56.743099212646, 60.802700042725"
50241,medium_airport,Roshchino International Airport,AS,RU,RU-TYU,TJM,"57.189601898199996, 65.3243026733"
50243,medium_airport,Kurgan Airport,AS,RU,RU-KGN,KRO,"55.47529983520508, 65.41560363769531"
50348,large_airport,Ashgabat International Airport,AS,TM,TM-A,ASB,"37.986801, 58.361"
50349,medium_airport,Turkmenbashi Airport,AS,TM,TM-B,KRW,"40.063301, 53.007198"
50350,medium_airport,Mary Airport,AS,TM,TM-M,MYP,"37.6194, 61.896702"
50351,medium_airport,Daşoguz Airport,AS,TM,TM-D,TAZ,"41.761101, 59.826698"
50352,medium_airport,Turkmenabat Airport,AS,TM,TM-L,CRZ,"39.08330154418945, 63.61330032348633"
50353,medium_airport,Dushanbe Airport,AS,TJ,TJ-RR,DYU,"38.543300628699996, 68.8249969482"
50354,medium_airport,Kulob Airport,AS,TJ,TJ-KT,TJU,"37.98809814453125, 69.80500030517578"
50355,medium_airport,Khudzhand Airport,AS,TJ,TJ-SU,LBD,"40.21540069580078, 69.6947021484375"
50356,medium_airport,Qurghonteppa International Airport,AS,TJ,TJ-KT,KQT,"37.86640167236328, 68.86470031738281"
50364,medium_airport,Urgench Airport,AS,UZ,UZ-XO,UGC,"41.58430099487305, 60.641700744628906"
50366,medium_airport,Bukhara Airport,AS,UZ,UZ-BU,BHK,"39.775001525878906, 64.4832992553711"
50372,medium_airport,Samarkand Airport,AS,UZ,UZ-SA,SKD,"39.70050048828125, 66.98380279541016"
50373,medium_airport,Termez Airport,AS,UZ,UZ-SU,TMJ,"37.28670120239258, 67.30999755859375"
50375,medium_airport,Tashkent East Airport,AS,UZ,UZ-TO,,"41.31269836425781, 69.39140319824219"
50376,large_airport,Tashkent International Airport,AS,UZ,UZ-TO,TAS,"41.257900238, 69.2811965942"
50378,medium_airport,Kostroma Sokerkino Airport,EU,RU,RU-KOS,KMW,"57.7969017029, 41.019401550299996"
50380,medium_airport,Grabtsevo Airport,EU,RU,RU-KLU,KLF,"54.5499992371, 36.3666687012"
50381,medium_airport,Dyagilevo Air Base,EU,RU,RU-RYA,,"54.64469909667969, 39.57040023803711"
50382,medium_airport,Ivanovo South Airport,EU,RU,RU-IVA,IWA,"56.93939971923828, 40.940799713134766"
50383,medium_airport,Staroselye Airport,EU,RU,RU-YAR,RYB,"58.10419845581055, 38.92940139770508"
50384,medium_airport,Semyazino Airport,EU,RU,RU-VLA,,"56.12670135498047, 40.314998626708984"
50385,medium_airport,Myachkovo Airport,EU,RU,RU-MOS,,"55.5600013733, 37.9850006104"
50387,medium_airport,Bryansk Airport,EU,RU,RU-BRY,BZK,"53.214199, 34.176399"
50388,large_airport,Zhukovsky International Airport,EU,RU,RU-MOS,ZIA,"55.553299, 38.150002"
50389,large_airport,Domodedovo International Airport,EU,RU,RU-MOS,DME,"55.40879821777344, 37.90629959106445"
50391,large_airport,Sheremetyevo International Airport,EU,RU,RU-MOS,SVO,"55.972599, 37.4146"
50393,medium_airport,Migalovo Air Base,EU,RU,RU-TVE,KLD,"56.82469940185547, 35.7577018737793"
50397,medium_airport,Ostafyevo International Airport,EU,RU,RU-MOS,OSF,"55.511667, 37.507222"
50399,medium_airport,Tretyakovo Airport,EU,RU,RU-MOS,,"54.904998779299994, 39.02666854859999"
50400,medium_airport,Chkalovskiy Air Base,EU,RU,RU-MOS,CKL,"55.8783, 38.061699"
50401,medium_airport,Belgorod International Airport,EU,RU,RU-BEL,EGO,"50.643798828125, 36.5900993347168"
50403,medium_airport,Kursk East Airport,EU,RU,RU-KRS,URS,"51.7505989074707, 36.29560089111328"
50404,medium_airport,Lipetsk Airport,EU,RU,RU-LIP,LPK,"52.70280075073242, 39.53779983520508"
50405,medium_airport,Voronezh International Airport,EU,RU,RU-VOR,VOZ,"51.81420135498047, 39.22959899902344"
50406,medium_airport,Oryol Yuzhny Airport,EU,RU,RU-ORL,OEL,"52.934700012200004, 36.0022010803"
50408,medium_airport,Donskoye Airport,EU,RU,RU-TAM,TBW,"52.806098937988, 41.482799530029"
50412,medium_airport,Yermolino Air Base,EU,RU,RU-KLU,,"55.228333, 36.608334"
50415,large_airport,Vnukovo International Airport,EU,RU,RU-MOS,VKO,"55.5914993286, 37.2615013123"
50416,medium_airport,Ukhta Airport,EU,RU,RU-KO,UCT,"63.566898345947266, 53.8046989440918"
50417,medium_airport,Inta Airport,AS,RU,RU-KO,INA,"66.0548324584961, 60.110321044921875"
50418,medium_airport,Vuktyl Airport,EU,RU,RU-KO,,"63.823299407958984, 57.279998779296875"
50420,medium_airport,Pechora Airport,EU,RU,RU-KO,PEX,"65.12110137939453, 57.13079833984375"
50421,medium_airport,Usinsk Airport,EU,RU,RU-KO,USK,"66.00469970703125, 57.3671989440918"
50423,medium_airport,Izhma Airport,EU,RU,RU-KO,,"65.03170013427734, 53.970001220703125"
50424,medium_airport,Vorkuta Airport,AS,RU,RU-KO,VKT,"67.48860168457031, 63.993099212646484"
50425,medium_airport,Ust-Tsylma Airport,EU,RU,RU-KO,UTS,"65.43729400630001, 52.20033645629999"
50426,medium_airport,Syktyvkar Airport,EU,RU,RU-KO,SCW,"61.64699935913086, 50.84510040283203"
50428,medium_airport,Nizhny Novgorod Strigino International Airport,EU,RU,RU-NIZ,GOJ,"56.230098724365, 43.784000396729"
50429,medium_airport,Bugulma Airport,EU,RU,RU-TA,UUA,"54.63999938964844, 52.801700592041016"
50430,large_airport,Kazan International Airport,EU,RU,RU-TA,KZN,"55.606201171875, 49.278701782227"
50431,medium_airport,Begishevo Airport,EU,RU,RU-TA,NBC,"55.564701080322266, 52.092498779296875"
50432,large_airport,Borisoglebskoye Airport,EU,RU,RU-TA,,"55.86669921875, 49.13330078125"
50434,medium_airport,Yoshkar-Ola Airport,EU,RU,RU-ME,JOK,"56.700599670410156, 47.904701232910156"
50435,medium_airport,Cheboksary Airport,EU,RU,RU-CU,CSY,"56.090301513671875, 47.3473014831543"
50436,medium_airport,Zhigansk Airport,AS,RU,RU-SA,ZIX,"66.7965011597, 123.361000061"
50438,medium_airport,Ulyanovsk Baratayevka Airport,EU,RU,RU-ULY,ULV,"54.26829910279999, 48.226699829100006"
50440,medium_airport,Ulyanovsk East Airport,EU,RU,RU-ULY,ULY,"54.4010009765625, 48.80270004272461"
50443,medium_airport,Orenburg Central Airport,EU,RU,RU-ORE,REN,"51.795799255371094, 55.45669937133789"
50444,medium_airport,Orsk Airport,EU,RU,RU-ORE,OSW,"51.0724983215332, 58.59560012817383"
50445,medium_airport,Penza Airport,EU,RU,RU-PNZ,PEZ,"53.110599517822266, 45.02109909057617"
50446,medium_airport,Saransk Airport,EU,RU,RU-MO,SKX,"54.12512969970703, 45.212257385253906"
50447,medium_airport,Balakovo Airport,EU,RU,RU-SAR,BWO,"51.8582992554, 47.7456016541"
50449,medium_airport,Saratov Central Airport,EU,RU,RU-SAR,RTW,"51.564998626708984, 46.04669952392578"
50454,medium_airport,Maksimovka Airport,EU,RU,RU-BA,,"54.83000183105469, 56.16830062866211"
50455,large_airport,Ufa International Airport,EU,RU,RU-BA,UFA,"54.557498931885, 55.874401092529"
50457,medium_airport,Buguruslan Severny Airport,EU,RU,RU-ORE,,"53.71839904789999, 52.3718986511"
50459,medium_airport,Bezymyanka Airfield,EU,RU,RU-SAM,,"53.220001220703125, 50.32500076293945"
50462,large_airport,Kurumoch International Airport,EU,RU,RU-SAM,KUF,"53.504901885986, 50.16429901123"
50655,medium_airport,"Rewa Airport, Chorhata, REWA",AS,IN,IN-MP,REW,"24.503401, 81.220299"
50743,medium_airport,Sardar Vallabhbhai Patel International Airport,AS,IN,IN-GJ,AMD,"23.0771999359, 72.63469696039999"
50744,medium_airport,Akola Airport,AS,IN,IN-MM,AKD,"20.698999, 77.058601"
50745,medium_airport,Aurangabad Airport,AS,IN,IN-MM,IXU,"19.862699508666992, 75.39810180664062"
50746,large_airport,Chhatrapati Shivaji International Airport,AS,IN,IN-MM,BOM,"19.0886993408, 72.8678970337"
50747,medium_airport,Bilaspur Airport,AS,IN,IN-CT,PAB,"21.9884, 82.111"
50748,medium_airport,Bhuj Airport,AS,IN,IN-GJ,BHJ,"23.2877998352, 69.6701965332"
50749,medium_airport,Belgaum Airport,AS,IN,IN-KA,IXG,"15.859299659700001, 74.6183013916"
50750,medium_airport,Vadodara Airport,AS,IN,IN-GJ,BDQ,"22.336201, 73.226303"
50751,medium_airport,Raja Bhoj International Airport,AS,IN,IN-MP,BHO,"23.2875003815, 77.3374023438"
50752,medium_airport,Bhavnagar Airport,AS,IN,IN-GJ,BHU,"21.752199173, 72.1852035522"
50753,medium_airport,Daman Airport,AS,IN,IN-DD,NMB,"20.43440055847168, 72.84320068359375"
50756,large_airport,Dabolim Airport,AS,IN,IN-GA,GOI,"15.3808002472, 73.8313980103"
50757,medium_airport,Hubli Airport,AS,IN,IN-KA,HBX,"15.361700058, 75.08489990230001"
50758,medium_airport,Devi Ahilyabai Holkar Airport,AS,IN,IN-MP,IDR,"22.7217998505, 75.8011016846"
50759,medium_airport,Jabalpur Airport,AS,IN,IN-MP,JLR,"23.177799224853516, 80.052001953125"
50761,medium_airport,Jamnagar Airport,AS,IN,IN-GJ,JGA,"22.465499877929688, 70.01260375976562"
50762,medium_airport,Kandla Airport,AS,IN,IN-GJ,IXY,"23.1127, 70.100304"
50763,medium_airport,Khajuraho Airport,AS,IN,IN-MP,HJR,"24.817199707, 79.91860198970001"
50764,medium_airport,Kolhapur Airport,AS,IN,IN-MM,KLH,"16.6646995544, 74.2893981934"
50765,medium_airport,Keshod Airport,AS,IN,IN-GJ,IXK,"21.317100524902344, 70.27040100097656"
50766,medium_airport,Nanded Airport,AS,IN,IN-MM,NDC,"19.1833000183, 77.31670379639999"
50767,medium_airport,Dr. Babasaheb Ambedkar International Airport,AS,IN,IN-MM,NAG,"21.092199325561523, 79.04720306396484"
50769,medium_airport,Nashik Airport,AS,IN,IN-MM,ISK,"20.119101, 73.912903"
50770,medium_airport,Pune Airport,AS,IN,IN-MM,PNQ,"18.58209991455078, 73.9197006225586"
50771,medium_airport,Porbandar Airport,AS,IN,IN-GJ,PBD,"21.6487007141, 69.65720367429999"
50772,medium_airport,Ratnagiri Airport,AS,IN,IN-MM,RTC,"17.013599, 73.327797"
50773,medium_airport,Rajkot Airport,AS,IN,IN-GJ,RAJ,"22.3092002869, 70.77950286869999"
50775,medium_airport,Shirdi Airport,AS,IN,IN-MM,SAG,"19.688611, 74.378889"
50776,medium_airport,Solapur Airport,AS,IN,IN-MM,SSE,"17.6280002594, 75.93479919430001"
50777,medium_airport,Surat Airport,AS,IN,IN-GJ,STV,"21.1140995026, 72.7417984009"
50778,medium_airport,Maharana Pratap Airport,AS,IN,IN-RJ,UDR,"24.617700576799997, 73.89610290530001"
50780,large_airport,Bandaranaike International Colombo Airport,AS,LK,LK-1,CMB,"7.180759906768799, 79.88410186767578"
50781,medium_airport,Anuradhapura Air Force Base,AS,LK,LK-7,ACJ,"8.30148983002, 80.42790222170001"
50782,medium_airport,Batticaloa Airport,AS,LK,LK-5,BTC,"7.70576, 81.678802"
50783,medium_airport,Colombo Ratmalana Airport,AS,LK,LK-1,RML,"6.821990013122559, 79.88619995117188"
50784,medium_airport,Ampara Airport,AS,LK,LK-5,ADP,"7.33776, 81.62594"
50785,medium_airport,Hingurakgoda Air Force Base,AS,LK,LK-7,HIM,"8.04981, 80.9814"
50786,medium_airport,Kankesanturai Airport,AS,LK,LK-4,JAF,"9.792329788208008, 80.07009887695312"
50787,medium_airport,Koggala Airport,AS,LK,LK-3,KCT,"5.993680000305176, 80.32029724121094"
50790,medium_airport,China Bay Airport,AS,LK,LK-5,TRR,"8.5385103225708, 81.18190002441406"
50793,large_airport,Mattala Rajapaksa International Airport,AS,LK,LK-3,HRI,"6.284467, 81.124128"
50794,medium_airport,Battambang Airport,AS,KH,KH-2,BBM,"13.095600128173828, 103.2239990234375"
50796,medium_airport,Kampong Chhnang Airport,AS,KH,KH-4,KZC,"12.255200386, 104.564002991"
50800,large_airport,Phnom Penh International Airport,AS,KH,KH-8,PNH,"11.546600341796875, 104.84400177001953"
50801,medium_airport,Ratanakiri Airport,AS,KH,KH-16,RBE,"13.729999542236328, 106.98699951171875"
50802,large_airport,Siem Reap International Airport,AS,KH,KH-17,REP,"13.410699844400002, 103.81300354"
50803,medium_airport,Stung Treng Airport,AS,KH,KH-19,TNX,"13.531900405883789, 106.01499938964844"
51020,medium_airport,Hashimara Air Force Station,AS,IN,IN-WB,,"26.698299407958984, 89.36910247802734"
51028,medium_airport,Along Airport,AS,IN,IN-AR,IXV,"28.17530059814453, 94.802001953125"
51029,medium_airport,Agartala Airport,AS,IN,IN-TR,IXA,"23.8869991302, 91.24040222170001"
