,type,name,iso_country,iata_code
54789,medium_airport,Erenhot Saiwusu International Airport,CN,ERL
54790,medium_airport,Arxan Yi'ershi Airport,CN,YIE
54791,medium_airport,Handan Airport,CN,HDG
54792,large_airport,Baita International Airport,CN,HET
54793,medium_airport,Holingol Huolinhe Airport,CN,HUO
54795,medium_airport,Dongshan Airport,CN,HLD
54796,medium_airport,Linfen Qiaoli Airport,CN,LFQ
54797,medium_airport,Lüliang Airport,CN,LLV
54798,medium_airport,Manzhouli Xijiao Airport,CN,NZH
54799,large_airport,Beijing Nanyuan Airport,CN,NAY
54800,medium_airport,Baotou Airport,CN,BAV
54802,medium_airport,Shijiazhuang Daguocun International Airport,CN,SJW
54803,large_airport,Tianjin Binhai International Airport,CN,TSN
54804,medium_airport,Tongliao Airport,CN,TGO
54805,medium_airport,Ulanqab Jining Airport,CN,UCB
54808,medium_airport,Xilinhot Airport,CN,XIL
54812,large_airport,Taiyuan Wusu Airport,CN,TYN
54813,medium_airport,Bayannur Tianjitai Airport,CN,RLK
54814,medium_airport,Chengjisihan Airport,CN,NZL
54818,medium_airport,Changde Airport,CN,CGD
54819,medium_airport,Zhijiang Airport,CN,HJJ
54821,large_airport,Guangzhou Baiyun International Airport,CN,CAN
54822,large_airport,Changsha Huanghua International Airport,CN,CSX
54823,medium_airport,Hechi Jinchengjiang Airport,CN,HCJ
54826,large_airport,Guilin Liangjiang International Airport,CN,KWL
54828,medium_airport,Lingling Airport,CN,LLF
54830,large_airport,Nanning Wuxu Airport,CN,NNG
54831,medium_airport,Jieyang Chaoshan International Airport,CN,SWA
54832,medium_airport,Zhuhai Jinwan Airport,CN,ZUH
54833,medium_airport,Shaoyang Wugang Airport,CN,WGN
54834,large_airport,Shenzhen Bao'an International Airport,CN,SZX
54837,medium_airport,Liuzhou Bailian Airport,CN,LZH
54838,medium_airport,Zhanjiang Airport,CN,ZHA
54840,large_airport,Zhengzhou Xinzheng International Airport,CN,CGO
54842,medium_airport,Guangzhou MR Air Base,CN,LHK
54843,large_airport,Wuhan Tianhe International Airport,CN,WUH
54846,medium_airport,Shennongjia Hongping Airport,CN,HPG
54848,medium_airport,Shiyan Wudangshan Airport,CN,WDS
54850,medium_airport,Yichang Sanxia Airport,CN,YIH
54852,large_airport,Haikou Meilan International Airport,CN,HAK
54853,medium_airport,Qionghai Bo'ao Airport,CN,BAR
54854,large_airport,Sanya Phoenix International Airport,CN,SYX
54856,medium_airport,Pyongyang Sunan International Airport,KP,FNJ
54858,medium_airport,Sondok Airport,KP,DSO
54859,medium_airport,Wonsan Kalma International Airport,KP,WOS
54862,medium_airport,Dunhuang Airport,CN,DNH
54865,medium_airport,Golmud Airport,CN,GOQ
54866,medium_airport,Guyuan Liupanshan Airport,CN,GYU
54867,medium_airport,Huatugou Airport,CN,HTT
54870,medium_airport,Jining Qufu Airport,CN,JNG
54871,medium_airport,Jiayuguan Airport,CN,JGN
54872,medium_airport,Lanzhou Zhongchuan Airport,CN,LHW
54873,medium_airport,Longnan Chengzhou Airport,CN,LNL
54875,medium_airport,Qingyang Airport,CN,IQN
54876,medium_airport,Xi'an Xiguan Airport,CN,SIA
54877,medium_airport,Gannan Xiahe Airport,CN,GXH
54878,medium_airport,Xining Caojiabu Airport,CN,XNN
54879,large_airport,Xi'an Xianyang International Airport,CN,XIY
54882,medium_airport,Zhongwei Shapotou Airport,CN,ZHY
54911,medium_airport,Arvaikheer Airport,MN,AVK
54912,medium_airport,Altai Airport,MN,LTI
54914,medium_airport,Bayankhongor Airport,MN,BYN
54915,medium_airport,Bulgan Airport,MN,UGA
54918,medium_airport,Baruun Urt Airport,MN,UUN
54919,medium_airport,Choibalsan Airport,MN,COQ
54923,medium_airport,Dalanzadgad Airport,MN,DLZ
54926,medium_airport,Khovd Airport,MN,HVD
54927,medium_airport,Mörön Airport,MN,MXV
54932,large_airport,Chinggis Khaan International Airport,MN,ULN
54936,medium_airport,Cangyuan Washan Airport,CN,CWJ
54937,medium_airport,Dali Airport,CN,DLU
54938,medium_airport,Diqing Airport,CN,DIG
54939,medium_airport,Xishuangbanna Gasa Airport,CN,JHG
54940,medium_airport,Lancang Jingmai Airport,CN,JMJ
54941,medium_airport,Lijiang Airport,CN,LJG
